|state_code|county_code|site_number|parameter_code|poc|parameter_name|open_date|close_date|concurred_exclusions|dominant_source|measurement_scale|measurement_scale_def|monitoring_objective|last_method_code|last_method_description|last_method_begin_date|naaqs_primary_monitor|qa_primary_monitor|monitor_type|networks|monitoring_agency_code|monitoring_agency|si_id|latitude|longitude|datum|lat_lon_accuracy|elevation|probe_height|pl_probe_location|local_site_name|address|state_name|county_name|city_name|cbsa_code|cbsa_name|csa_code|csa_name|tribal_code|tribe_name
21|51|775|0011|88101|1|PM2.5 - Local Conditions|2008-11-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-12-28|Y||SLAMS||1127|Virginia Department of Environmental Quality|94720|37.297883|-80.081017|WGS84|10.0|347.0||GROUND LEVEL SUPPORT|Salem High School|400 Spartan Drive, Salem, Virginia|Virginia|Salem City|Salem|40220|Roanoke, VA||||
22|51|810|0008|88101|1|PM2.5 - Local Conditions|1999-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-12-30|Y||SLAMS||1127|Virginia Department of Environmental Quality|16437|36.841883|-76.181233|WGS84|10.0|4.0|2.0|GROUND LEVEL SUPPORT|DEQ Tidewater Regional Office|5636 SOUTHERN BOULEVARD|Virginia|Virginia Beach City|Virginia Beach|47260|Virginia Beach-Norfolk-Newport News, VA-NC|545|Virginia Beach-Norfolk, VA-NC||
23|51|520|0006|88101|1|PM2.5 - Local Conditions|1999-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION; POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-12-28|Y||SLAMS||1127|Virginia Department of Environmental Quality|16246|36.608|-82.1641|WGS84|10.0|550.0|2.0|GROUND LEVEL SUPPORT|Highland View Elementary School|EADS STREET|Virginia|Bristol City|Bristol|28700|Kingsport-Bristol-Bristol, TN-VA|304|Johnson City-Kingsport-Bristol, TN-VA||
24|51|036|0002|88101|1|PM2.5 - Local Conditions|1999-01-01|||AREA|URBAN SCALE|4 KM TO 50 KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-12-12|Y||SLAMS||1127|Virginia Department of Environmental Quality|16014|37.34438|-77.25925|WGS84|10.0|6.0|2.0|GROUND LEVEL SUPPORT|Shirley Plantation|SHIRLEY PLANTATION, ROUTE 5|Virginia|Charles|Not in a City|40060|Richmond, VA||||
25|51|161|1004|88101|3|PM2.5 - Local Conditions|2020-01-01|||AREA|URBAN SCALE|4 KM TO 50 KM|POPULATION EXPOSURE|236|Teledyne T640 at 5.0 LPM - Broadband spectroscopy|2020-01-01|||SPM||1127|Virginia Department of Environmental Quality|16175|37.28342|-79.88452|WGS84|10.0|340.0|2.0|TOP OF BUILDING|East Vinton Elementary School|HERMAN HORN ELEMENTARY SCHOOL|Virginia|Roanoke|Vinton|40220|Roanoke, VA||||
26|51|013|0020|88101|2|PM2.5 - Local Conditions|1999-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE; QUALITY ASSURANCE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-12-30|||SLAMS||1127|Virginia Department of Environmental Quality|15979|38.8577|-77.05922|WGS84|10.0|16.0|6.0|TOP OF BUILDING|Aurora Hills Visitors Center|S 18TH AND HAYES ST|Virginia|Arlington|Arlington|47900|Washington-Arlington-Alexandria, DC-VA-MD-WV|548|Washington-Baltimore-Arlington, DC-MD-VA-WV-PA||
27|51|161|1004|88101|1|PM2.5 - Local Conditions|2013-06-29|2020-12-29||AREA|URBAN SCALE|4 KM TO 50 KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-12-28|||||1127|Virginia Department of Environmental Quality|16175|37.28342|-79.88452|WGS84|10.0|340.0|2.0|GROUND LEVEL SUPPORT|East Vinton Elementary School|HERMAN HORN ELEMENTARY SCHOOL|Virginia|Roanoke|Vinton|40220|Roanoke, VA||||
28|51|003|0001|88101|1|PM2.5 - Local Conditions|2008-04-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-12-27|||SLAMS||1127|Virginia Department of Environmental Quality|94465|38.07657|-78.50397|WGS84|10.0|172.0|4.6|TOP OF BUILDING|Albemarle High School|Lambs Lane, behind Albemarle High School Athletic Field|Virginia|Albemarle|Not in a City|16820|Charlottesville, VA||||
29|51|059|0030|88101|1|PM2.5 - Local Conditions|1999-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-12-30|Y||SLAMS||1127|Virginia Department of Environmental Quality|16043|38.77335|-77.10468|WGS84|10.0|68.0|5.0|TOP OF BUILDING|Lee District Park|STA. 46-B9, LEE PARK, TELEGRAPH ROAD|Virginia|Fairfax|Groveton|47900|Washington-Arlington-Alexandria, DC-VA-MD-WV|548|Washington-Baltimore-Arlington, DC-MD-VA-WV-PA||
30|51|710|0024|88101|2|PM2.5 - Local Conditions|1999-01-01|2016-06-29||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|118|R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC|1999-01-01|||||1127|Virginia Department of Environmental Quality|16356|36.85555|-76.30135|WGS84|10.0|2.0|2.0|GROUND LEVEL SUPPORT|NOAA|181-A1, NOAA LOT, 2ND ST & WOODIS AVE.|Virginia|Norfolk City|Norfolk|47260|Virginia Beach-Norfolk-Newport News, VA-NC|545|Virginia Beach-Norfolk, VA-NC||
0|53|033|0080|88101|1|PM2.5 - Local Conditions|1998-11-01|||AREA|URBAN SCALE|4 KM TO 50 KM|GENERAL/BACKGROUND|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-04-01|||SLAMS|NCORE|1136|Washington State Department Of Ecology|16595|47.568236|-122.308628|WGS84|5.0|105.0|2.0|GROUND LEVEL SUPPORT|SEATTLE - BEACON HILL|4103 BEACON HILL S|Washington|King|Seattle|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
1|53|053|0024|88101|5|PM2.5 - Local Conditions|2016-02-04|||MOBILE|MICROSCALE|0 M TO 100 M|HIGHEST CONCENTRATION|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2016-02-04|Y|Y|SLAMS|NEAR ROAD|1136|Washington State Department Of Ecology|101617|47.22634|-122.46256|WGS84|1.0|108.0|5.0|TOP OF BUILDING|Tacoma-S 36th St|1802 S 36th St|Washington|Pierce|Tacoma|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
2|53|063|0047|88101|5|PM2.5 - Local Conditions|2018-11-01|2019-03-31||AREA|NEIGHBORHOOD|500 M TO 4KM|OTHER; POPULATION EXPOSURE|209|Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation|2018-11-01|||||1136|Washington State Department Of Ecology|16765|47.69978|-117.42635|WGS84|0.0|1881.0|15.0|TOP OF BUILDING|SPOKANE - MONROE ST|N 4601 MONROE ST|Washington|Spokane|Spokane|44060|Spokane-Spokane Valley, WA|518|Spokane-Spokane Valley-Coeur d'Alene, WA-ID||
3|53|073|0019|88101|5|PM2.5 - Local Conditions|2018-01-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2018-01-01|Y||SLAMS||0794|Northwest Air Pollution Authority|104144|48.760036|-122.456463|NAD83|10.0|24.0|6.0|TOP OF BUILDING|Bellingham-Pacific St|2221 Pacific Street|Washington|Whatcom|Bellingham|13380|Bellingham, WA||||
4|53|007|0011|88101|5|PM2.5 - Local Conditions|2016-07-12|2017-03-31|||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2016-07-12|||||1136|Washington State Department Of Ecology|96915|47.43061|-120.34195|WGS84|5.0|260.0|||Wenatchee-Fifth St|1300 Fifth Street|Washington|Chelan|West Wenatchee|48300|Wenatchee, WA||||
5|53|033|0057|88101|3|PM2.5 - Local Conditions|2010-12-27|2018-12-31||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|581|Thermo Scientific 1405-F FDMS w/VSCC - FDMS Gravimetric|2017-01-01|||||1136|Washington State Department Of Ecology|16576|47.55975|-122.338265|WGS84|5.0|1.0|4.0|TOP OF BUILDING|SEATTLE - DUWAMISH|4700 East Marginal Way South|Washington|King|Seattle|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
6|53|003|0004|88101|5|PM2.5 - Local Conditions|2019-12-03|2019-12-03|||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|209|Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation|2019-12-03|||||1136|Washington State Department Of Ecology|16455|46.425416|-117.060445|WGS84|5.0|250.0|3.0|GROUND LEVEL SUPPORT|CLARKSTON - 13TH ST|13TH ST AND PORT WAY (CLARKSTON STP)|Washington|Asotin|Clarkston|30300|Lewiston, ID-WA||||
7|53|061|0020|88101|5|PM2.5 - Local Conditions|2019-01-03||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2019-01-03|Y||SLAMS||1136|Washington State Department Of Ecology|93466|48.2469|-121.6031|WGS84|5.0|182.0|4.0|TOP OF BUILDING|DARRINGTON - FIR ST (Darrington High School)|1085 FIR ST|Washington|Snohomish|Darrington|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
8|53|077|0009|88101|1|PM2.5 - Local Conditions|2000-05-06||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-04-01|||SLAMS||1136|Washington State Department Of Ecology|16826|46.598056|-120.499167|WGS84|5.0|326.0|2.0|TOP OF BUILDING|YAKIMA - 4TH AVE|402 SOUTH 4TH AVE|Washington|Yakima|Yakima|49420|Yakima, WA||||
9|53|033|0080|88101|5|PM2.5 - Local Conditions|2020-01-01||||URBAN SCALE|4 KM TO 50 KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2020-01-01|Y|Y|SLAMS||1136|Washington State Department Of Ecology|16595|47.568236|-122.308628|WGS84|5.0|105.0|4.0|TOP OF BUILDING|SEATTLE - BEACON HILL|4103 BEACON HILL S|Washington|King|Seattle|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
10|53|033|0030|88101|5|PM2.5 - Local Conditions|2017-04-01||||MICROSCALE|0 M TO 100 M|SOURCE ORIENTED|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2017-04-01|Y|Y|SLAMS||1136|Washington State Department Of Ecology|97692|47.597222|-122.319722|WGS84|5.0|15.0||SIDE OF BUILDING|Seattle-10th & Weller|10th & Weller|Washington|King|Seattle|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
11|53|033|0057|88101|1|PM2.5 - Local Conditions|1998-10-17|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2021-04-01|||SLAMS||1136|Washington State Department Of Ecology|16576|47.55975|-122.338265|WGS84|5.0|1.0|4.0|TOP OF BUILDING|SEATTLE - DUWAMISH|4700 East Marginal Way South|Washington|King|Seattle|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
12|53|053|0024|88101|6|PM2.5 - Local Conditions|2019-03-02|||MOBILE|MICROSCALE|0 M TO 100 M|HIGHEST CONCENTRATION|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2019-03-02|||SLAMS||1136|Washington State Department Of Ecology|101617|47.22634|-122.46256|WGS84|1.0|108.0|5.0|TOP OF BUILDING|Tacoma-S 36th St|1802 S 36th St|Washington|Pierce|Tacoma|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
13|53|011|0024|88101|5|PM2.5 - Local Conditions|2015-11-25||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2015-11-25|Y|Y|SLAMS||0978|Southwest Air Pollution Control Authority|97785|45.64336|-122.58737|WGS84|5.0|54.0|3.0|GROUND LEVEL SUPPORT|Vancouver-NE 84th Ave|2722 NE 84th Ave|Washington|Clark|Vancouver|38900|Portland-Vancouver-Hillsboro, OR-WA|440|Portland-Vancouver-Salem, OR-WA||
14|53|061|1007|88101|5|PM2.5 - Local Conditions|2019-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2019-01-01|Y||SLAMS||1136|Washington State Department Of Ecology|16729|48.054315|-122.171529|WGS84|5.0|2.0|4.0|TOP OF BUILDING|MARYSVILLE - 7TH AVE (Marysville Junior High)|1799 7th S|Washington|Snohomish|Marysville|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
15|53|033|0030|88101|3|PM2.5 - Local Conditions|2014-05-19|2017-03-31|||MICROSCALE|0 M TO 100 M|SOURCE ORIENTED|181|Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC - FDMS Gravimetric|2014-05-19|||||1136|Washington State Department Of Ecology|97692|47.597222|-122.319722|WGS84|5.0|15.0||SIDE OF BUILDING|Seattle-10th & Weller|10th & Weller|Washington|King|Seattle|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
16|53|077|0015|88101|5|PM2.5 - Local Conditions|2016-08-03||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2016-08-03|Y||TRIBAL||1136|Washington State Department Of Ecology|93286|46.38024|-120.33266|WGS84|5.0|216.0|3.0|GROUND LEVEL SUPPORT|TOPPENISH - WARD RD (YAKAMA TRIBE)|141 WARD RD., TOPPENISH, WA|Washington|Yakima|Toppenish|49420|Yakima, WA|||124|Confederated Tribes & Bands of Yakama Nations, WA
17|53|033|2004|88101|3|PM2.5 - Local Conditions|2010-12-17|2019-03-31||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|181|Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC - FDMS Gravimetric|2010-12-17|||||1136|Washington State Department Of Ecology|16613|47.386111|-122.230278|WGS84|5.0|20.0|4.0|TOWER|KENT - JAMES & CENTRAL|614 RAILROAD AVE N, KENT|Washington|King|Kent|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
18|53|047|0013|88101|5|PM2.5 - Local Conditions|2016-10-11||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2016-10-11|Y||TRIBAL||1136|Washington State Department Of Ecology|95992|48.39999|-119.51896|WGS84|263.0|5.0|2.0||Omak-Colville Tribe|Corner of 8th Ave & Omak Okanogan E (part of a log yard for an old lumber), Omak|Washington|Okanogan|Not in a City||||||
19|53|053|0029|88101|3|PM2.5 - Local Conditions|2010-12-27|2018-09-30|||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|581|Thermo Scientific 1405-F FDMS w/VSCC - FDMS Gravimetric|2017-01-01|||SLAMS||1136|Washington State Department Of Ecology|16678|47.1864|-122.4517|WGS84|109305.56|103.0|3.0|TOP OF BUILDING|TACOMA - L STREET|7802 SOUTH L STREET|Washington|Pierce|Tacoma|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
20|53|057|0011|88101|5|PM2.5 - Local Conditions|2016-07-15||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2021-03-26|Y||SLAMS||1136|Washington State Department Of Ecology|96820|48.52059|-122.61428|WGS84|5.0|7.0|3.0|TOP OF BUILDING|Anacortes-202 Ave|202 O Ave|Washington|Skagit|Anacortes|34580|Mount Vernon-Anacortes, WA|500|Seattle-Tacoma, WA||
21|53|061|0005|88101|3|PM2.5 - Local Conditions|2011-01-06|2018-12-31||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|181|Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC - FDMS Gravimetric|2017-05-23|Y|Y|||1136|Washington State Department Of Ecology|16717|47.8064|-122.3167|WGS84|109305.56|99.0|5.0|GROUND LEVEL SUPPORT|LYNNWOOD - 212TH|6120 212TH ST SW, MOUNTLAKE TERRACE, WA|Washington|Snohomish|Mountlake Terrace|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
22|53|033|0089|88101|3|PM2.5 - Local Conditions|2019-01-01|2019-03-28||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|181|Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC - FDMS Gravimetric|2019-01-01|||||1136|Washington State Department Of Ecology|104445|47.2875|-122.2144|NAD83|3.0|5.0|5.0|GROUND LEVEL SUPPORT|Auburn M St SE|2301 M Street SE, Auburn, WA 98002|Washington|King|Auburn|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
23|53|063|0021|88101|1|PM2.5 - Local Conditions|2009-03-29|2016-03-31|||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|118|R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC|2009-03-29|||||1136|Washington State Department Of Ecology|94958|47.672482|-117.364852|WGS84|5.0|585.0|||SPOKANE - AUGUSTA AVE|3104 E AUGUSTA AVE|Washington|Spokane|Spokane|44060|Spokane-Spokane Valley, WA|518|Spokane-Spokane Valley-Coeur d'Alene, WA-ID||
24|53|053|0029|88101|5|PM2.5 - Local Conditions|2018-10-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2018-10-01|||SLAMS||1136|Washington State Department Of Ecology|16678|47.1864|-122.4517|WGS84|109305.56|103.0|3.0|TOP OF BUILDING|TACOMA - L STREET|7802 SOUTH L STREET|Washington|Pierce|Tacoma|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
25|53|007|0011|88101|3|PM2.5 - Local Conditions|2012-12-18|2016-07-06|||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|581|Thermo Scientific 1405-F FDMS w/VSCC - FDMS Gravimetric|2012-12-18|||||1136|Washington State Department Of Ecology|96915|47.43061|-120.34195|WGS84|5.0|260.0|5.0|TOP OF BUILDING|Wenatchee-Fifth St|1300 Fifth Street|Washington|Chelan|West Wenatchee|48300|Wenatchee, WA||||
26|53|033|0057|88101|2|PM2.5 - Local Conditions|2008-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2021-04-01|||SLAMS||1136|Washington State Department Of Ecology|16576|47.55975|-122.338265|WGS84|5.0|1.0|4.0|TOP OF BUILDING|SEATTLE - DUWAMISH|4700 East Marginal Way South|Washington|King|Seattle|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
27|53|077|0015|88101|1|PM2.5 - Local Conditions|2008-10-03|2016-06-30|||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2015-11-05|||||1136|Washington State Department Of Ecology|93286|46.38024|-120.33266|WGS84|5.0|216.0|||TOPPENISH - WARD RD (YAKAMA TRIBE)|141 WARD RD., TOPPENISH, WA|Washington|Yakima|Toppenish|49420|Yakima, WA|||124|Confederated Tribes & Bands of Yakama Nations, WA
28|53|077|0005|88101|1|PM2.5 - Local Conditions|2015-10-03|2016-03-31|||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|118|R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC|2015-10-03|||||1136|Washington State Department Of Ecology|16823|46.31932|-119.999677|WGS84|109305.56|155.0|2.0|TOP OF BUILDING|Sunnyside-S16th St (Harrison Middle School)|810 16thSt (Harrison Middle School)|Washington|Yakima|Sunnyside|49420|Yakima, WA||||
29|53|033|0057|88101|5|PM2.5 - Local Conditions|2019-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2019-01-01|Y|Y|SLAMS||1136|Washington State Department Of Ecology|16576|47.55975|-122.338265|WGS84|5.0|1.0|4.0|TOP OF BUILDING|SEATTLE - DUWAMISH|4700 East Marginal Way South|Washington|King|Seattle|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
30|53|033|2004|88101|5|PM2.5 - Local Conditions|2019-03-18|||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2019-03-18|Y|Y|SLAMS||1136|Washington State Department Of Ecology|16613|47.386111|-122.230278|WGS84|5.0|20.0|4.0|TOWER|KENT - JAMES & CENTRAL|614 RAILROAD AVE N, KENT|Washington|King|Kent|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
31|53|061|1007|88101|4|PM2.5 - Local Conditions|2012-07-01|2017-03-31||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|181|Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC - FDMS Gravimetric|2012-07-01|||SLAMS||1136|Washington State Department Of Ecology|16729|48.054315|-122.171529|WGS84|5.0|2.0|4.0|TOP OF BUILDING|MARYSVILLE - 7TH AVE (Marysville Junior High)|1799 7th S|Washington|Snohomish|Marysville|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
32|53|053|0029|88101|2|PM2.5 - Local Conditions|2012-04-03||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-04-01|||SLAMS||1136|Washington State Department Of Ecology|16678|47.1864|-122.4517|WGS84|109305.56|103.0|2.0|GROUND LEVEL SUPPORT|TACOMA - L STREET|7802 SOUTH L STREET|Washington|Pierce|Tacoma|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
33|53|033|0080|88101|3|PM2.5 - Local Conditions|2010-03-01|2019-12-31||AREA|URBAN SCALE|4 KM TO 50 KM|GENERAL/BACKGROUND|181|Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC - FDMS Gravimetric|2010-03-01|||||1136|Washington State Department Of Ecology|16595|47.568236|-122.308628|WGS84|5.0|105.0|4.0|TOP OF BUILDING|SEATTLE - BEACON HILL|4103 BEACON HILL S|Washington|King|Seattle|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
34|53|057|0011|88101|3|PM2.5 - Local Conditions|2013-01-01|2016-06-28|All (2013-01-01 - 2015-01-01)||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|181|Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC - FDMS Gravimetric|2013-01-01|||||1136|Washington State Department Of Ecology|96820|48.52059|-122.61428|WGS84|5.0|7.0|4.0|TOP OF BUILDING|Anacortes-202 Ave|202 O Ave|Washington|Skagit|Anacortes|34580|Mount Vernon-Anacortes, WA|500|Seattle-Tacoma, WA||
35|53|063|0021|88101|5|PM2.5 - Local Conditions|2015-10-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2015-10-01|Y||SLAMS||1136|Washington State Department Of Ecology|94958|47.672482|-117.364852|WGS84|5.0|585.0|||SPOKANE - AUGUSTA AVE|3104 E AUGUSTA AVE|Washington|Spokane|Spokane|44060|Spokane-Spokane Valley, WA|518|Spokane-Spokane Valley-Coeur d'Alene, WA-ID||
36|53|035|0007|88101|5|PM2.5 - Local Conditions|2019-04-08||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2019-04-08|Y|Y|SLAMS||1136|Washington State Department Of Ecology|96821|47.592675|-122.627397|WGS84|5.0|78.0|3.0|TOP OF BUILDING|Bremerton-Spruce Ave|3250 Spruce Ave|Washington|Kitsap|Bremerton|14740|Bremerton-Silverdale, WA|500|Seattle-Tacoma, WA||
37|53|037|0002|88101|5|PM2.5 - Local Conditions|2016-08-24||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2016-08-24|Y||SLAMS||1136|Washington State Department Of Ecology|16631|46.99364|-120.545|WGS84|5.0|500.0|3.0|TOP OF BUILDING|ELLENSBURG - RUBY ST|201 N. RUBY|Washington|Kittitas|Ellensburg|21260|Ellensburg, WA||||
38|53|037|0002|88101|3|PM2.5 - Local Conditions|2014-10-01|2016-08-16|||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|581|Thermo Scientific 1405-F FDMS w/VSCC - FDMS Gravimetric|2014-10-01|||||1136|Washington State Department Of Ecology|16631|46.99364|-120.545|WGS84|5.0|500.0|||ELLENSBURG - RUBY ST|201 N. RUBY|Washington|Kittitas|Ellensburg|21260|Ellensburg, WA||||
39|53|053|0029|88101|1|PM2.5 - Local Conditions|1999-10-03||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-04-01|Y|Y|SLAMS||1136|Washington State Department Of Ecology|16678|47.1864|-122.4517|WGS84|109305.56|103.0|2.0|GROUND LEVEL SUPPORT|TACOMA - L STREET|7802 SOUTH L STREET|Washington|Pierce|Tacoma|42660|Seattle-Tacoma-Bellevue, WA|500|Seattle-Tacoma, WA||
40|53|035|0007|88101|3|PM2.5 - Local Conditions|2012-05-01|2019-03-27|All (2012-05-01 - 2014-05-01)||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|181|Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC - FDMS Gravimetric|2012-05-01|||||1136|Washington State Department Of Ecology|96821|47.592675|-122.627397|WGS84|5.0|78.0|3.0|TOP OF BUILDING|Bremerton-Spruce Ave|3250 Spruce Ave|Washington|Kitsap|Bremerton|14740|Bremerton-Silverdale, WA|500|Seattle-Tacoma, WA||
